#dtl1
CS4DaC-158	【雷】 庞克冲击 70\n若希望，可使对手的战斗宝可梦陷入【麻痹】状态。在这种情况下，给这只宝可梦也造成70点伤害。\n\n	电音婴	F×2		Ryuta Fuse	起始卡组100	无标记		E	Toxtricity
CS4aC-056	【雷】 庞克冲击 70\n若希望，可使对手的战斗宝可梦陷入【麻痹】状态。在这种情况下，给这只宝可梦也造成70点伤害。\n\n	电音婴	F×2		Ryuta Fuse	九彩汇聚 朋	R		E	Toxtricity
CS4bC-047	特性: 极度沮丧\n如果自己场上所有的宝可梦都是「汇流」宝可梦的话则能生效。只要这只宝可梦在场上，对手场上所有的「宝可梦【VMAX】」的最大HP，各减少「30」点。\n\n【雷】【雷】 伏特头击 90\n\n\n	电音婴	F×2		nagimiso	九彩汇聚 源	R		E	Toxtricity
CSJC-002	特性: 极度沮丧\n如果自己场上所有的宝可梦都是「汇流」宝可梦的话则能生效。只要这只宝可梦在场上，对手场上所有的「宝可梦【VMAX】」的最大HP，各减少「30」点。\n\n【雷】【雷】 伏特头击 90\n\n\n	电音婴	F×2		Nelnal	精灵球/高级球礼盒 宝可梦艺术插画庆典 景	无标记		E	Toxtricity
CSV1C-049	 强夺 \n在不看正面的前提下选择对手2张手牌，查看该卡牌的正面后，放回对手牌库并重洗牌库。\n\n【雷】 打雷 120\n给这只宝可梦也造成20伤害。\n\n	电音婴	F×2		Atsushi Furusawa	亘古开来	U		G	Toxtricity
CSV4C-034	【雷】 瞪眼 \n抛掷1次硬币如果为正面，则令对手的战斗宝可梦陷入【麻痹】状态。\n\n【雷】 混合高音 50+\n追加造成自己备战宝可梦的属性种类数量×30伤害。\n\n	电音婴	F×2		Anesaki Dynamic	嘉奖回合	R		G	Toxtricity
CSVL2C-026	【雷】 瞪眼 \n抛掷1次硬币如果为正面，则令对手的战斗宝可梦陷入【麻痹】状态。\n\n【雷】 混合高音 50+\n追加造成自己备战宝可梦的属性种类数量×30伤害。\n\n	电音婴	F×2		Anesaki Dynamic	游历专题包	无标记		G	Toxtricity
CSVL2C-072	【雷】 瞪眼 \n抛掷1次硬币如果为正面，则令对手的战斗宝可梦陷入【麻痹】状态。\n\n【雷】 混合高音 50+\n追加造成自己备战宝可梦的属性种类数量×30伤害。\n\n	电音婴	F×2		GIDORA	游历专题包	无标记		G	Toxtricity
CSV5C-071	【雷】【雷】 敲打重锤 70\n将对手牌库上方1张卡牌放于弃牌区。\n\n【雷】【雷】【雷】 大地庞克 270\n选择自己场上宝可梦身上附着的3个【雷】能量，放于弃牌区。\n\n	电音婴	G×2		5ban Graphics	黑晶炽诚	RR	ex	G	Toxtricity ex
CSV5C-143	【雷】【雷】 敲打重锤 70\n将对手牌库上方1张卡牌放于弃牌区。\n\n【雷】【雷】【雷】 大地庞克 270\n选择自己场上宝可梦身上附着的3个【雷】能量，放于弃牌区。\n\n	电音婴	G×2		5ban Graphics	黑晶炽诚	SR	ex	G	Toxtricity ex
CS1aC-042	【雷】 毒击 20\n使对手的战斗宝可梦陷入【中毒】状态。\n\n【雷】【雷】 电气铁拳 90+\n如果对手的战斗宝可梦处于【中毒】状态的话，则追加造成90点伤害。\n\n		F×2		5ban Graphics	极巨争锋 雷	RR	V	D	Toxtricity V
CS1aC-043	 带电 \n选择自己弃牌区中的1张【雷】能量，附着于这只宝可梦身上。\n\n【雷】【雷】 毒液掌掴 120\n使对手的战斗宝可梦陷入【中毒】状态。\n\n		F×2		5ban Graphics	极巨争锋 雷	RR	V	D	Toxtricity V
CS1aC-179	【雷】 毒击 20\n使对手的战斗宝可梦陷入【中毒】状态。\n\n【雷】【雷】 电气铁拳 90+\n如果对手的战斗宝可梦处于【中毒】状态的话，则追加造成90点伤害。\n\n		F×2		5ban Graphics	极巨争锋 雷	SR	V	D	Toxtricity V
CS1aC-196	【雷】 毒击 20\n使对手的战斗宝可梦陷入【中毒】状态。\n\n【雷】【雷】 电气铁拳 90+\n如果对手的战斗宝可梦处于【中毒】状态的话，则追加造成90点伤害。\n\n		F×2		5ban Graphics	极巨争锋 雷	SSR	V	D	Toxtricity V
CSAC-004	 带电 \n选择自己弃牌区中的1张【雷】能量，附着于这只宝可梦身上。\n\n【雷】【雷】 毒液掌掴 120\n使对手的战斗宝可梦陷入【中毒】状态。\n\n		F×2		5ban Graphics	卡组构筑礼盒 极巨争锋	无标记	V	D	Toxtricity V
CS1aC-044	【雷】【雷】 超极巨狂乱暴走 160+\n如果对手的战斗宝可梦处于【中毒】状态的话，则追加造成80点伤害。\n\n	颤弦蝾螈V	F×2		5ban Graphics	极巨争锋 雷	RRR	V	D	Toxtricity VMAX
CS1aC-197	【雷】【雷】 超极巨狂乱暴走 160+\n如果对手的战斗宝可梦处于【中毒】状态的话，则追加造成80点伤害。\n\n	颤弦蝾螈V	F×2		5ban Graphics	极巨争锋 雷	SSR	V	D	Toxtricity VMAX
CS1aC-203	【雷】【雷】 超极巨狂乱暴走 160+\n如果对手的战斗宝可梦处于【中毒】状态的话，则追加造成80点伤害。\n\n	颤弦蝾螈V	F×2		5ban Graphics	极巨争锋 雷	HR	V	D	Toxtricity VMAX
CS1DC-040	【火】 连续火焰 40×\n抛掷硬币直到出现反面，造成正面次数×40点伤害。\n\n		W×2		Kouki Saitou	起始卡组 极巨争锋V	无标记		D	Sizzlipede
CS1bC-052	 咬住 10\n\n\n【火】 烈焰 50\n\n\n		W×2		Akira Komayama	极巨争锋 焰	C		D	Sizzlipede
CS1bC-143	 咬住 10\n\n\n【火】 烈焰 50\n\n\n		W×2		Shigenori Negishi	极巨争锋 焰	S		D	Sizzlipede
CS2DaC-011	【火】 啃咬 10\n\n\n【火】 火花 20\n\n\n		W×2		miki kudo	宝可梦卡牌 家庭组合	无标记		E	Sizzlipede
CS3.5C-014	【火】 烧焦 20\n使对手的战斗宝可梦陷入【灼伤】状态。\n\n		W×2		Yuka Morii	怒炎灼天	C		E	Sizzlipede
CS4DaC-074	【火】 烧焦 20\n使对手的战斗宝可梦陷入【灼伤】状态。\n\n		W×2		Yuka Morii	起始卡组100	无标记		E	Sizzlipede
CS4aC-024	【火】 致焦 \n使对手的战斗宝可梦陷入【灼伤】状态。\n\n		W×2		Narumi Sato	九彩汇聚 朋	C		E	Sizzlipede
CSV7C-048	【火】 高温俯冲 30\n给这只宝可梦也造成10伤害。\n\n		W×2		Yukiko Baba	利刃猛醒	C		H	Sizzlipede
CSVH5eC-011	【火】 火种 10\n\n\n【无】【无】【无】 钩住 30\n\n\n		W×2		Minahamu	嗨皮组合 快龙&超梦&喷火驼&来悲粗茶 嗨皮包	无标记		H	Sizzlipede
CS1DC-041	【火】 烧焦 50\n使对手的战斗宝可梦陷入【灼伤】状态。\n\n【火】【火】 高温履带 140\n\n\n	烧火蚣	W×2		Shin Nagasawa	起始卡组 极巨争锋V	无标记		D	Centiskorch
CS1bC-053	【火】 连结火焰 \n将对手牌库上方与这只宝可梦身上附有的【火】能量数量相同数量的卡牌放于弃牌区。\n\n【火】 烧焦 110\n使对手的战斗宝可梦陷入【灼伤】状态。\n\n	烧火蚣	W×2		Anesaki Dynamic	极巨争锋 焰	U		D	Centiskorch
CS1bC-144	【火】 连结火焰 \n将对手牌库上方与这只宝可梦身上附有的【火】能量数量相同数量的卡牌放于弃牌区。\n\n【火】 烧焦 110\n使对手的战斗宝可梦陷入【灼伤】状态。\n\n	烧火蚣	W×2		SATOSHI NAKAI	极巨争锋 焰	S		D	Centiskorch
CS2DaC-012	【火】 吐火 30\n\n\n【火】【火】 高温爆破 100\n\n\n	烧火蚣	W×2		Misa Tsutsui	宝可梦卡牌 家庭组合	无标记		E	Centiskorch
CS3.5C-015	特性: 超频加热器\n只要这只宝可梦在场上，对手处于【灼伤】状态的宝可梦，在宝可梦检查时抛掷的硬币即使为正面，其【灼伤】状态也不会恢复。\n\n【火】【火】【火】 爆破炼狱 130\n使对手的战斗宝可梦陷入【灼伤】状态。\n\n	烧火蚣	W×2		Souichirou Gunjima	怒炎灼天	U		E	Centiskorch
CS4DaC-075	特性: 超频加热器\n只要这只宝可梦在场上，对手处于【灼伤】状态的宝可梦，在宝可梦检查时抛掷的硬币即使为正面，其【灼伤】状态也不会恢复。\n\n【火】【火】【火】 爆破炼狱 130\n使对手的战斗宝可梦陷入【灼伤】状态。\n\n	烧火蚣	W×2		Souichirou Gunjima	起始卡组100	无标记		E	Centiskorch
CS4aC-025	【火】 盘蜷 30\n在下一个自己的回合，这只宝可梦所使用的招式，给对手战斗宝可梦造成的伤害「+90」。\n\n【火】【火】 燃烧列车 120\n\n\n	烧火蚣	W×2		Hasuno	九彩汇聚 朋	U		E	Centiskorch
CSV7C-049	【火】 致焦 \n令对手的战斗宝可梦陷入【灼伤】状态。\n\n【火】【火】 焦黑吐息 180\n如果对手的战斗宝可梦未处于【灼伤】状态的话，则这个招式失败。\n\n	烧火蚣	W×2		Krgc	利刃猛醒	U		H	Centiskorch
CSVH5eC-012	【火】 燃烧热波 130\n给自己所有的备战宝可梦，也各造成30伤害。[备战宝可梦不计算弱点、抗性。]\n\n【无】【无】【无】 高温爆破 80\n\n\n	烧火蚣	W×2		Aliya Chen	嗨皮组合 快龙&超梦&喷火驼&来悲粗茶 嗨皮包	无标记		H	Centiskorch
CS1bC-054	【火】 高热放射 20\n若希望，可选择附着于这只宝可梦身上的1个能量，放于弃牌区。在这种情况下，选择附着于对手战斗宝可梦身上的1个能量，放于弃牌区。\n\n【火】【火】【火】【火】 燃烧列车 180\n\n\n		W×2		5ban Graphics	极巨争锋 焰	RR	V	D	Centiskorch V
CS1bC-166	【火】 高热放射 20\n若希望，可选择附着于这只宝可梦身上的1个能量，放于弃牌区。在这种情况下，选择附着于对手战斗宝可梦身上的1个能量，放于弃牌区。\n\n【火】【火】【火】【火】 燃烧列车 180\n\n\n		W×2		5ban Graphics	极巨争锋 焰	SR	V	D	Centiskorch V
CS1bC-178	【火】 高热放射 20\n若希望，可选择附着于这只宝可梦身上的1个能量，放于弃牌区。在这种情况下，选择附着于对手战斗宝可梦身上的1个能量，放于弃牌区。\n\n【火】【火】【火】【火】 燃烧列车 180\n\n\n		W×2		5ban Graphics	极巨争锋 焰	SSR	V	D	Centiskorch V
CS4.1C-014	【火】 高热放射 20\n若希望，可选择附着于这只宝可梦身上的1个能量，放于弃牌区。在这种情况下，选择附着于对手战斗宝可梦身上的1个能量，放于弃牌区。\n\n【火】【火】【火】【火】 燃烧列车 180\n\n\n		W×2		Yuya Oka	辉耀能量系列礼盒	无标记	V	D	Centiskorch V
CSAC-002	【火】 高热放射 20\n若希望，可选择附着于这只宝可梦身上的1个能量，放于弃牌区。在这种情况下，选择附着于对手战斗宝可梦身上的1个能量，放于弃牌区。\n\n【火】【火】【火】【火】 燃烧列车 180\n\n\n		W×2		5ban Graphics	卡组构筑礼盒 极巨争锋	无标记	V	D	Centiskorch V
CS1bC-055	 超极巨百火焚野 40+\n追加造成这只宝可梦身上附有的【火】能量数量×40点伤害。若希望，可在造成伤害后，选择自己弃牌区中的1张【火】能量，附着于这只宝可梦身上。\n\n	焚焰蚣V	W×2		5ban Graphics	极巨争锋 焰	RRR	V	D	Centiskorch VMAX
CS1bC-179	 超极巨百火焚野 40+\n追加造成这只宝可梦身上附有的【火】能量数量×40点伤害。若希望，可在造成伤害后，选择自己弃牌区中的1张【火】能量，附着于这只宝可梦身上。\n\n	焚焰蚣V	W×2		5ban Graphics	极巨争锋 焰	SSR	V	D	Centiskorch VMAX
CS1bC-185	 超极巨百火焚野 40+\n追加造成这只宝可梦身上附有的【火】能量数量×40点伤害。若希望，可在造成伤害后，选择自己弃牌区中的1张【火】能量，附着于这只宝可梦身上。\n\n	焚焰蚣V	W×2		5ban Graphics	极巨争锋 焰	HR	V	D	Centiskorch VMAX
CS4.1C-015	 超极巨百火焚野 40+\n追加造成这只宝可梦身上附有的【火】能量数量×40点伤害。若希望，可在造成伤害后，选择自己弃牌区中的1张【火】能量，附着于这只宝可梦身上。\n\n	焚焰蚣V	W×2		Oswaldo KATO	辉耀能量系列礼盒	无标记	V	D	Centiskorch VMAX
CS1aC-102	【斗】 绑紧 20\n抛掷1次硬币如果为正面，则使对手的战斗宝可梦陷入【麻痹】状态。\n\n		P×2		Mina Nakai	极巨争锋 雷	C		D	Clobbopus
CS1aC-171	【斗】 绑紧 20\n抛掷1次硬币如果为正面，则使对手的战斗宝可梦陷入【麻痹】状态。\n\n		P×2		Kyoko Umemoto	极巨争锋 雷	S		D	Clobbopus
CS2aC-063	【斗】 敲打 20\n\n\n【斗】 头突 40\n\n\n		P×2		Misa Tsutsui	浓墨重彩 黎	C		D	Clobbopus
CS3DC-083	【斗】 敲打 20\n\n\n【斗】 头突 40\n\n\n		P×2		Misa Tsutsui	起始卡组 洪荒演武V	无标记		D	Clobbopus
SSP-021	【斗】【斗】 重拳 50\n\n\n		P×2		Akira Komayama		无标记		D	Clobbopus
CS2DaC-028	【斗】 敲打 10\n\n\n【斗】 握紧拳头 20\n\n\n		P×2		Mizue	宝可梦卡牌 家庭组合	无标记		E	Clobbopus
CS3aC-068	 敲打 30\n\n\n		P×2		Yuka Morii	洪荒演武 茂	C		E	Clobbopus
CS4DaC-243	 敲打 30\n\n\n		P×2		Yuka Morii	起始卡组100	无标记		E	Clobbopus
CSV6C-073	【斗】 佯攻 20\n这个招式的伤害不计算抗性。\n\n		P×2		Kedamahadaitai Yawarakai	真实玄虚	C		G	Clobbopus
CSV9C-107	【斗】 小小莽撞 30\n给这只宝可梦也造成10伤害。\n\n		P×2		Shimaris Yukichi	星彩晶璃	C		H	Clobbopus
CS1aC-103	【斗】【斗】 蛸固 \n受到这个招式影响的宝可梦，使用招式所需能量增加2个【无】能量，且无法撤退。这个效果，一直持续到这只「八爪武师」离开战斗场，且无法叠加。\n\n【斗】【斗】 沉重勾拳 130\n这个招式的伤害不计算抗性。\n\n	拳拳蛸	P×2		Shin Nagasawa	极巨争锋 雷	U		D	Grapploct
CS1aC-172	【斗】【斗】 蛸固 \n受到这个招式影响的宝可梦，使用招式所需能量增加2个【无】能量，且无法撤退。这个效果，一直持续到这只「八爪武师」离开战斗场，且无法叠加。\n\n【斗】【斗】 沉重勾拳 130\n这个招式的伤害不计算抗性。\n\n	拳拳蛸	P×2		Masakazu Fukuda	极巨争锋 雷	S		D	Grapploct
CS2aC-064	【斗】 锁头 30\n在下一个对手的回合，受到这个招式影响的宝可梦，无法撤退。\n\n【斗】 触手冲击 50+\n在上一个自己的回合，如果这只宝可梦使用了「锁头」的话，则追加造成120点伤害。\n\n	拳拳蛸	P×2		Hitoshi Ariga	浓墨重彩 黎	U		D	Grapploct
CS3DC-084	【斗】 锁头 30\n在下一个对手的回合，受到这个招式影响的宝可梦，无法撤退。\n\n【斗】 触手冲击 50+\n在上一个自己的回合，如果这只宝可梦使用了「锁头」的话，则追加造成120点伤害。\n\n	拳拳蛸	P×2		Hitoshi Ariga	起始卡组 洪荒演武V	无标记		D	Grapploct
CS2DaC-029	【斗】 撞倒 40\n\n\n【斗】 增量拳 90\n\n\n	拳拳蛸	P×2		Souichirou Gunjima	宝可梦卡牌 家庭组合	无标记		E	Grapploct
CS3aC-069	特性: 绞技达人\n只要这只宝可梦在战斗场上，对手战斗宝可梦【撤退】所需能量，就会增加2个。\n\n【斗】 同步爆破 80+\n如果自己的手牌张数与对手的手牌张数相同的话，则追加造成80点伤害。\n\n	拳拳蛸	P×2		Anesaki Dynamic	洪荒演武 茂	R		E	Grapploct
CS4DaC-244	特性: 绞技达人\n只要这只宝可梦在战斗场上，对手战斗宝可梦【撤退】所需能量，就会增加2个。\n\n【斗】 同步爆破 80+\n如果自己的手牌张数与对手的手牌张数相同的话，则追加造成80点伤害。\n\n	拳拳蛸	P×2		Anesaki Dynamic	起始卡组100	无标记		E	Grapploct
CSV6C-074	【斗】 缓缓攻克 30\n在下一个对手的回合结束时，受到这个招式影响的宝可梦会【昏厥】。\n\n【斗】【斗】 音速直击 120\n\n\n	拳拳蛸	P×2		Sanosuke Sakuma	真实玄虚	U		G	Grapploct
CSV9C-108	【斗】 劈击 40\n\n\n【斗】【斗】 愤怒触手 130\n这个招式，如果这只宝可梦身上放置有伤害指示物的话，则仅需1个【斗】能量便可使用。\n\n	拳拳蛸	P×2		KEIICHIRO ITO	星彩晶璃	C		H	Grapploct
CS1aC-104	【斗】 束缚 20\n在下一个对手的回合，受到这个招式影响的【基础】宝可梦，无法使用招式。\n\n【斗】【斗】 月面水爆 120+\n抛掷1次硬币如果为正面，则追加造成100点伤害。\n\n		P×2		PLANETA Igarashi	极巨争锋 雷	RR	V	D	Grapploct V
CS1aC-185	【斗】 束缚 20\n在下一个对手的回合，受到这个招式影响的【基础】宝可梦，无法使用招式。\n\n【斗】【斗】 月面水爆 120+\n抛掷1次硬币如果为正面，则追加造成100点伤害。\n\n		P×2		PLANETA Igarashi	极巨争锋 雷	SR	V	D	Grapploct V
CS1.5C-023	 悄悄放置 \n给对手的战斗宝可梦身上，放置2个伤害指示物。\n\n		D×2	F-30	Kouki Saitou	极巨攻防	C		D	Sinistea
CS1.5C-065	 悄悄放置 \n给对手的战斗宝可梦身上，放置2个伤害指示物。\n\n		D×2	F-30	MAHOU	极巨攻防	S		D	Sinistea
CS1aC-069	 茶会 \n双方玩家，各从牌库上方抽取2张卡牌。\n\n		D×2	F-30	Saya Tsuruta	极巨争锋 雷	C		D	Sinistea
CSV2C-066	【超】 冷茶 10\n抛掷1次硬币如果为正面，则令对手的战斗宝可梦陷入【麻痹】状态。\n\n		D×2	F-30	Yuka Morii	奇迹启程	C		G	Sinistea
SVP-042	【超】 冷茶 10\n抛掷1次硬币如果为正面，则令对手的战斗宝可梦陷入【麻痹】状态。\n\n		D×2	F-30	kurumitsu		无标记		G	Sinistea
CS1.5C-024	特性: 茶点时间\n在自己的回合，如果从自己的手牌将拥有招式「疯狂派对」的1张宝可梦放于弃牌区的话，则可使用1次。从自己的牌库上方抽取2张卡牌。\n\n 疯狂派对 20×\n造成自己弃牌区中，拥有招式「疯狂派对」的宝可梦的数量×20点伤害。\n\n	来悲茶	D×2	F-30	kirisAki	极巨攻防	U		D	Polteageist
CS1.5C-066	特性: 茶点时间\n在自己的回合，如果从自己的手牌将拥有招式「疯狂派对」的1张宝可梦放于弃牌区的话，则可使用1次。从自己的牌库上方抽取2张卡牌。\n\n 疯狂派对 20×\n造成自己弃牌区中，拥有招式「疯狂派对」的宝可梦的数量×20点伤害。\n\n	来悲茶	D×2	F-30	Sanosuke Sakuma	极巨攻防	S		D	Polteageist
CS1aC-070	 茶会 \n双方玩家，各从牌库上方抽取2张卡牌。\n\n【超】 灵骚 50×\n查看对手的手牌，造成其中训练家张数×50点伤害。\n\n	来悲茶	D×2	F-30	Shin Nagasawa	极巨争锋 雷	U		D	Polteageist
SSP-046	特性: 茶点时间\n在自己的回合，如果从自己的手牌将拥有招式「疯狂派对」的1张宝可梦放于弃牌区的话，则可使用1次。从自己的牌库上方抽取2张卡牌。\n\n 疯狂派对 20×\n造成自己弃牌区中，拥有招式「疯狂派对」的宝可梦的数量×20点伤害。\n\n	来悲茶	D×2	F-30	Misa Tsutsui		无标记		D	Polteageist
CSV2C-067	【超】 古董收集 \n选择自己弃牌区中的「物品」和「宝可梦道具」合计最多2张，在给对手看过之后，加入手牌。\n\n【超】 斟茶 \n给对手的战斗宝可梦身上，放置5个伤害指示物。\n\n	来悲茶	D×2	F-30	Megumi Mizutani	奇迹启程	U		G	Polteageist
CS1DC-091	【超】 踩 10\n\n\n【超】 魔法射击 30\n\n\n		D×2	F-30	Akira Komayama	起始卡组 极巨争锋V	无标记		D	Hatenna
CS1aC-071	 找朋友 \n选择自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。\n\n 精神射击 20\n\n\n		D×2	F-30	Mina Nakai	极巨争锋 雷	C		D	Hatenna
CS1aC-157	 找朋友 \n选择自己牌库中的1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。\n\n 精神射击 20\n\n\n		D×2	F-30	otumami	极巨争锋 雷	S		D	Hatenna
SSP-020	 找朋友 \n从自己的牌库中选择1张宝可梦，在给对手看过之后，加入手牌。并重洗牌库。\n\n 精神射击 20\n\n\n		D×2	F-30	Misa Tsutsui		无标记		D	Hatenna
CS3.5C-035	【超】 精神射击 20\n\n\n		D×2	F-30	Sekio	怒炎灼天	C		E	Hatenna
CS4DaC-199	【超】 精神射击 20\n\n\n		D×2	F-30	Sekio	起始卡组100	无标记		E	Hatenna
CS1DC-092	【超】 敲打 20\n\n\n【超】 超念力 40\n\n\n	迷布莉姆	D×2	F-30	Hitoshi Ariga	起始卡组 极巨争锋V	无标记		D	Hattrem
CS1aC-072	 冥想 \n回复这只宝可梦「30」点HP。\n\n 狂舞挥打 30+\n抛掷1次硬币如果为正面，则追加造成30点伤害。\n\n	迷布莉姆	D×2	F-30	kirisAki	极巨争锋 雷	C		D	Hattrem
CS1aC-158	 冥想 \n回复这只宝可梦「30」点HP。\n\n 狂舞挥打 30+\n抛掷1次硬币如果为正面，则追加造成30点伤害。\n\n	迷布莉姆	D×2	F-30	Lee HyunJung	极巨争锋 雷	S		D	Hattrem
CS3.5C-036	【超】 螺旋吸取 30\n回复这只宝可梦「30」点HP。\n\n	迷布莉姆	D×2	F-30	miki kudo	怒炎灼天	U		E	Hattrem
CS4DaC-200	【超】 螺旋吸取 30\n回复这只宝可梦「30」点HP。\n\n	迷布莉姆	D×2	F-30	miki kudo	起始卡组100	无标记		E	Hattrem
CS1DC-093	特性: 危险感知\n当这只宝可梦，在战斗场上受到对手宝可梦的招式的伤害时，会使使用了招式的宝可梦陷入【混乱】状态。\n\n【超】 生命汲取者 100\n回复这只宝可梦「30」点HP。\n\n	提布莉姆	D×2	F-30	Naoki Saito	起始卡组 极巨争锋V	无标记		D	Hatterene
CS1aC-073	特性: 意志尖帽\n在自己的回合可以使用1次。双方玩家，各选择1张自己的手牌，放于弃牌区。（由对手开始放于弃牌区。没有手牌的玩家无需将卡牌放于弃牌区。）\n\n【超】 懊悔水滴 \n将与自己弃牌区中的宝可梦张数相同数量的伤害指示物，放置于对手的战斗宝可梦身上。\n\n	提布莉姆	D×2	F-30	Kagemaru Himeno	极巨争锋 雷	R		D	Hatterene
CS1aC-159	特性: 意志尖帽\n在自己的回合可以使用1次。双方玩家，各选择1张自己的手牌，放于弃牌区。（由对手开始放于弃牌区。没有手牌的玩家无需将卡牌放于弃牌区。）\n\n【超】 懊悔水滴 \n将与自己弃牌区中的宝可梦张数相同数量的伤害指示物，放置于对手的战斗宝可梦身上。\n\n	提布莉姆	D×2	F-30	Akira Komayama	极巨争锋 雷	S		D	Hatterene
CS3.5C-037	特性: 女巫回旋曲\n在自己的回合可以使用1次。将自己的战斗宝可梦与备战宝可梦互换。然后，对手将其战斗宝可梦与备战宝可梦互换。\n\n 精神强念 30+\n追加造成对手战斗宝可梦身上附有的能量数量×50点伤害。\n\n	提布莉姆	D×2	F-30	chibi	怒炎灼天	R		E	Hatterene
CS4DaC-201	特性: 女巫回旋曲\n在自己的回合可以使用1次。将自己的战斗宝可梦与备战宝可梦互换。然后，对手将其战斗宝可梦与备战宝可梦互换。\n\n 精神强念 30+\n追加造成对手战斗宝可梦身上附有的能量数量×50点伤害。\n\n	提布莉姆	D×2	F-30	chibi	起始卡组100	无标记		E	Hatterene
SSP-106	【超】 迷惑波动 \n选择对手的1只备战宝可梦，将其与战斗宝可梦互换。然后，使新出场的宝可梦陷入【混乱】状态。\n\n【超】【超】 精神粉碎 90+\n如果对手的战斗宝可梦处于【混乱】状态的话，则追加造成90点伤害。\n\n		D×2	F-30	PLANETA Igarashi		无标记	V	D	Hatterene V
CS6.5C-037	【超】 占星 \n查看自己牌库上方3张卡牌，选择其中任意数量的能量，附着于这只宝可梦身上。将剩余的卡牌以任意顺序重新排列，放回牌库上方。\n\n【超】 瞬移破坏 80\n将这只宝可梦与备战宝可梦互换。\n\n		D×2	F-30	kawayoo	胜象星引	RR	V	F	Hatterene V
CS6.5C-038	特性: 魔女领域\n在自己的回合可以使用1次。选择放置于自己场上宝可梦身上的最多2个伤害指示物，转放于对手的战斗宝可梦身上。\n\n【超】 超极巨天谴雷诛 150\n使对手的战斗宝可梦陷入【混乱】状态。\n\n	布莉姆温V	D×2	F-30	5ban Graphics	胜象星引	RRR	V	F	Hatterene VMAX
CS6.5C-085	特性: 魔女领域\n在自己的回合可以使用1次。选择放置于自己场上宝可梦身上的最多2个伤害指示物，转放于对手的战斗宝可梦身上。\n\n【超】 超极巨天谴雷诛 150\n使对手的战斗宝可梦陷入【混乱】状态。\n\n	布莉姆温V	D×2	F-30	sui	胜象星引	SAR	V	F	Hatterene VMAX
CS1bC-078	【恶】 敲打 10\n\n\n【恶】 踩 20\n\n\n		G×2		Kouki Saitou	极巨争锋 焰	C		D	Impidimp
CS1bC-148	【恶】 敲打 10\n\n\n【恶】 踩 20\n\n\n		G×2		Misa Tsutsui	极巨争锋 焰	S		D	Impidimp
CS4aC-092	【恶】 嬉闹 10+\n抛掷1次硬币如果为正面，则追加造成30点伤害。\n\n		G×2		sowsow	九彩汇聚 朋	C		E	Impidimp
CS4DaC-286	【恶】 呼朋引伴 \n选择自己牌库中的1张【基础】宝可梦，放于备战区。并重洗牌库。\n\n 咬住 30\n\n\n		G×2		Rianti Hidayat	起始卡组100	无标记		F	Impidimp
CSV9C-122	 掌击 10\n\n\n【恶】 利爪劈开 40\n\n\n		G×2		Tomokazu Komiya	星彩晶璃	C		H	Impidimp
SVP-141	【超】 重掴 20\n\n\n		M×2		Haru Akasaka		无标记		H	Impidimp
CSV10C-146	 骗取 \n从自己牌库上方抽取1张卡牌。\n\n【恶】 推打 10\n\n\n		G×2		KEIICHIRO ITO	共逐荣光	C		I	
CS1bC-079	【恶】 咬住 30\n\n\n【恶】 假跪真撞 60\n这个招式的伤害，不计算对手的战斗宝可梦身上所附加的效果。\n\n	捣蛋小妖	G×2		Hitoshi Ariga	极巨争锋 焰	C		D	Morgrem
CS1bC-149	【恶】 咬住 30\n\n\n【恶】 假跪真撞 60\n这个招式的伤害，不计算对手的战斗宝可梦身上所附加的效果。\n\n	捣蛋小妖	G×2		SATOSHI NAKAI	极巨争锋 焰	S		D	Morgrem
CS4aC-093	【恶】 咬住 20\n\n\n【恶】【恶】 破坏一击 40\n抛掷1次硬币如果为正面，则选择附着于对手战斗宝可梦身上的1个能量，放于弃牌区。\n\n	捣蛋小妖	G×2		tetsuya koizumi	九彩汇聚 朋	U		E	Morgrem
CS4DaC-287	【恶】 踢飞 30\n\n\n【恶】 突刺 50\n\n\n	捣蛋小妖	G×2		Shiburingaru	起始卡组100	无标记		F	Morgrem
CSV9C-123	 重掴 40\n\n\n【恶】 暗之牙 70\n\n\n	捣蛋小妖	G×2		Mékayu	星彩晶璃	C		H	Morgrem
SVP-142	【超】 殴打 30\n\n\n【超】 踢飞 50\n\n\n	捣蛋小妖	M×2		Lee HyunJung		无标记		H	Morgrem
CSV10C-147	【恶】【恶】 推打 60\n\n\n	玛俐的捣蛋小妖	G×2		NC Empire	共逐荣光	U		I	
CS1bC-080	特性: 恶之制约\n只要这只宝可梦在战斗场上，对手的战斗宝可梦使用招式所需能量，就会增加1个【无】能量。\n\n【恶】 能量压制 100+\n追加造成对手战斗宝可梦身上附有的能量数量×30点伤害。\n\n	诈唬魔	G×2		nagimiso	极巨争锋 焰	R		D	Grimmsnarl
CS1bC-150	特性: 恶之制约\n只要这只宝可梦在战斗场上，对手的战斗宝可梦使用招式所需能量，就会增加1个【无】能量。\n\n【恶】 能量压制 100+\n追加造成对手战斗宝可梦身上附有的能量数量×30点伤害。\n\n	诈唬魔	G×2		Kouki Saitou	极巨争锋 焰	S		D	Grimmsnarl
